mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
678,expanding,381,0,0,87.12000274658203,142.34815979003906,486.6178894042969,152.28927612304688,2
679,expansion,289,0,0,95.04000091552734,478.2798461914063,446.8286743164063,488.3097229003906,1
680,experienced,589,1,0,85.91999816894531,545.1968383789062,417.5668640136719,555.5944213867188,2
681,extend,79,0,0,91.26000213623048,745.656005859375,203.2941436767578,757.0679931640625,0
682,facilitate,51,0,0,36.0,316.416015625,512.190185546875,327.8280029296875,0
683,failure.,181,1,0,85.68000030517578,259.1167907714844,436.7135925292969,269.514404296875,1
684,fall,104,0,0,85.91999816894531,111.18096923828124,449.0496520996094,122.32669067382812,1
685,fall,571,0,0,96.72000122070312,508.5628662109375,418.2617492675781,518.2250366210938,2
686,families,275,0,0,85.44000244140625,441.0368041992188,438.2112121582031,451.4344177246094,1
687,families.,284,0,0,85.44000244140625,464.4028625488281,125.89616394042967,474.0650329589844,1
688,family,211,0,0,85.44000244140625,319.83856201171875,450.5599365234375,330.85748291015625,1
689,family,351,1,0,87.12000274658203,68.79679107666016,487.7528076171875,79.19438934326172,2
690,fate,557,0,0,86.16000366210938,470.7967834472656,420.178466796875,481.19439697265625,2
691,fate,574,0,0,85.91999816894531,520.4222412109375,419.2256164550781,530.5789184570312,2
692,fates,167,0,0,85.68000030517578,233.96734619140625,453.3867492675781,244.92286682128903,1
693,filioque,463,1,0,86.63999938964844,301.3567810058594,411.51361083984375,311.75439453125,2
694,fill,136,0,0,85.68000030517578,173.19680786132812,448.9532165527344,183.5944061279297,1
695,fills,625,1,0,96.72000122070312,92.31681060791016,486.0960693359375,102.71440887451172,3
696,final,114,0,0,85.91999816894531,136.66221618652344,445.2618408203125,146.8188934326172,1
697,final,485,0,0,96.4800033569336,350.3168029785156,411.8062133789063,360.7144165039063,2
698,final,587,0,0,85.91999816894531,545.1968383789062,417.5668640136719,555.5944213867188,2
699,finance,325,0,0,85.19999694824219,550.9585571289062,452.1310424804688,561.9774780273438,1
700,financial,742,0,0,85.91999816894531,434.0222473144531,406.4374694824219,444.1789245605469,3
701,first,768,1,0,85.91999816894531,469.202880859375,398.76458740234375,478.8650512695313,3
