mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
99,4.,274,0,0,404.6650085449219,123.7206573486328,410.5230712890625,135.6758575439453,3
100,40,162,0,0,108.4469985961914,345.677001953125,120.68700408935548,356.3489990234375,2
101,5,146,1,0,111.82699584960938,198.10598754882807,119.98699951171876,208.77798461914065,2
102,5,277,0,0,53.99996948242188,229.0676422119141,64.47272491455078,241.02284240722656,3
103,5,279,1,0,126.16097259521484,229.0676422119141,136.63372802734375,241.02284240722656,3
104,5.,190,0,0,217.06300354003903,617.2762451171875,224.53201293945312,626.2426147460938,2
105,5.,275,0,0,177.86700439453125,143.4517059326172,187.82568359375,155.4069061279297,3
106,50,248,1,0,327.91815185546875,442.9859313964844,470.8694458007813,451.9523315429688,2
107,50,286,0,0,362.6360168457031,226.30682373046875,379.8993225097656,238.26202392578125,3
108,6,145,1,0,202.5159912109375,255.3409881591797,206.5959930419922,266.0129699707031,2
109,6,160,0,0,112.5270004272461,413.89398193359375,120.68700408935548,424.5659790039063,2
110,6,283,1,0,267.8389892578125,246.28515625,272.2464599609375,254.2552490234375,3
111,6.,210,0,0,364.7409973144531,128.33151245117188,368.7220764160156,137.29791259765625,2
112,6.,278,0,0,53.99996948242188,229.0676422119141,64.47272491455078,241.02284240722656,3
113,60,162,1,0,108.4469985961914,345.677001953125,120.68700408935548,356.3489990234375,2
114,7,240,0,0,315.863037109375,328.63446044921875,323.53826904296875,337.6008605957031,2
115,7.,236,1,0,315.8630065917969,273.3544616699219,323.5382385253906,282.32086181640625,2
116,7.,278,1,0,53.99996948242188,229.0676422119141,64.47272491455078,241.02284240722656,3
117,7–8,230,0,0,339.2250061035156,238.67398071289065,549.1552124023438,247.640380859375,2
118,8,146,0,0,111.82699584960938,198.10598754882807,119.98699951171876,208.77798461914065,2
119,8,160,1,0,112.5270004272461,413.89398193359375,120.68700408935548,424.5659790039063,2
120,8.,237,0,0,386.6570129394531,289.71026611328125,394.12603759765625,298.6766662597656,2
121,8.,280,1,0,126.16097259521484,229.0676422119141,136.63372802734375,241.02284240722656,3
122,80,163,0,0,108.4469985961914,345.677001953125,120.68700408935548,356.3489990234375,2
123,9.,240,1,0,315.863037109375,328.63446044921875,323.53826904296875,337.6008605957031,2
124,9.,282,1,0,205.4620056152344,229.0676422119141,215.93475341796875,241.02284240722656,3
125,A,8,1,0,68.95800018310547,198.2496490478516,358.0946350097656,210.2048492431641,0
126,A,9,1,0,68.95800018310547,198.2496490478516,358.0946350097656,210.2048492431641,0
127,Answers,270,1,0,185.9810028076172,51.8629035949707,426.1184387207031,76.6500015258789,3
128,Approximate,181,0,0,82.24400329589844,520.5689697265625,290.0852355957031,529.535400390625,2
129,Basic,7,1,0,52.64400100708008,164.50868225097656,129.74310302734375,176.46388244628906,0
130,Estimate,151,1,0,70.93599700927734,285.4149780273437,146.6662139892578,294.3813781738281,2
131,Estimate,166,1,0,70.93599700927734,462.9919738769531,284.4170227050781,471.9583740234375,2
132,Estimate,218,0,0,378.4779968261719,168.1346893310547,382.9647521972656,176.20437622070312,2
133,Exercises,271,0,0,309.17401123046875,115.51966857910156,319.6467590332031,127.47486877441406,3
134,Exercises:,142,1,0,196.39100646972656,52.42176055908203,413.1199951171875,73.08425903320312,2
135,Explain.,209,1,0,364.7409973144531,128.33151245117188,368.7220764160156,137.29791259765625,2
136,Explain.,229,1,0,339.2250061035156,238.67398071289065,549.1552124023438,247.640380859375,2
137,For,76,0,0,68.95800018310547,76.03865051269531,558.0691528320312,87.99385070800781,1
