mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
1813,size,1080,0,0,53.67609024047852,437.91217041015625,221.73519897460935,447.874755859375,5
1814,siﬁcation,609,0,0,244.3557891845703,606.699951171875,412.5135192871094,616.66259765625,2
1815,siﬁed,458,1,0,53.68890380859375,474.6379699707031,221.72613525390625,484.6005554199219,2
1816,siﬁers,1015,0,0,244.36309814453125,438.4508056640625,412.4389343261719,448.4133911132813,4
1817,slack,303,0,0,244.36697387695312,102.74958801269533,412.5057678222656,112.71218872070312,1
1818,small,1044,0,0,244.3630828857422,596.8063354492188,412.4012145996094,606.7689819335938,4
1819,small,1074,1,0,53.67609024047852,414.0417785644531,222.0669860839844,424.0043640136719,5
1820,small,1263,1,0,259.7526550292969,569.683837890625,282.7164611816406,579.646484375,6
1821,smaller,283,0,0,53.669342041015625,491.65380859375,175.82077026367188,501.6163940429688,1
1822,smallest,1002,0,0,244.36309814453125,377.7486572265625,412.4322509765625,387.7112426757813,4
1823,so-called,107,0,0,244.36273193359372,283.5201110839844,412.5076293945313,293.4826965332031,0
1824,solution,134,0,0,254.3253326416016,392.5607604980469,412.4217224121094,402.5233459472656,0
1825,solving,1123,0,0,244.3602600097656,342.20147705078125,412.5050659179688,352.1640625,5
1826,some,93,0,0,244.36273193359372,223.7843475341797,412.5903625488281,233.7469482421875,0
1827,some,499,1,0,244.38302612304688,113.74275207519533,412.7212524414063,123.70535278320312,2
1828,some,719,1,0,53.66909790039063,582.7022705078125,221.78501892089844,592.6649169921875,3
1829,sorted,790,0,0,244.353271484375,390.5836486816406,412.468994140625,400.5462341308594,3
1830,space.,104,1,0,244.36273193359372,271.525146484375,412.384033203125,281.4877319335937,0
1831,space.,396,1,0,63.76108169555664,174.8633575439453,221.8416290283203,184.82595825195312,2
1832,special,985,0,0,53.67893981933594,545.0604858398438,221.80584716796875,555.0231323242188,4
